industry,city,quarter,TAI,TAI_n_dims,IDI,IDI_n_dims,TAI_规模,TAI_质量,TAI_网络,IDI_创新,IDI_商业,n_indicators
ai,sg,2016Q2,0.404643,2,-0.345800,1,,1.033084,-0.223798,-0.345800,,3
ai,sg,2016Q3,0.168321,2,-0.125467,1,,0.692435,-0.355793,-0.125467,,3
ai,sg,2016Q4,-0.166730,2,-0.309078,1,,0.140638,-0.474097,-0.309078,,3
ai,sg,2017Q1,-0.204106,2,-0.088745,1,,-0.166013,-0.242200,-0.088745,,3
ai,sg,2017Q2,0.095122,2,0.462086,1,,-0.153095,0.343340,0.462086,,3
ai,sg,2017Q3,-0.019349,2,0.572253,1,,0.262811,-0.301508,0.572253,,3
ai,sg,2017Q4,-0.494418,3,-0.345800,1,-0.672619,-0.254733,-0.555902,-0.345800,,4
ai,sg,2018Q1,-0.345698,3,0.058143,1,-0.671222,-0.325079,-0.040793,0.058143,,4
ai,sg,2018Q2,-0.345370,3,-0.015301,1,-0.667988,0.142079,-0.510201,-0.015301,,4
ai,sg,2018Q3,-0.362924,3,0.241754,1,-0.665709,0.025059,-0.448124,0.241754,,4
ai,sg,2018Q4,-0.624382,3,0.315198,1,-0.662106,-0.520609,-0.690430,0.315198,,4
ai,sg,2019Q1,-0.229195,3,0.719141,1,-0.658871,-0.247157,0.218443,0.719141,,4
ai,sg,2019Q2,-0.244071,3,0.425364,1,-0.657989,0.062837,-0.137059,0.425364,,4
ai,sg,2019Q3,-0.285604,3,1.343417,1,-0.653799,0.022455,-0.225470,1.343417,,4
ai,sg,2019Q4,-0.538948,3,2.114581,1,-0.644168,-0.250203,-0.722474,2.114581,,4
ai,sg,2020Q1,-0.279595,3,1.673916,1,-0.632038,-0.375417,0.168669,1.673916,,4
ai,sg,2020Q2,0.015180,3,1.012918,1,-0.625274,0.389066,0.281749,1.012918,,4
ai,sg,2020Q3,-0.473508,3,0.829307,1,-0.621157,-0.324001,-0.475367,0.829307,,4
ai,sg,2020Q4,-0.543862,3,1.673916,1,-0.615717,-0.654761,-0.361108,1.673916,,4
ai,sg,2021Q1,-0.366038,3,0.866029,1,-0.599984,-0.454708,-0.043423,0.866029,,4
ai,sg,2021Q2,-0.222536,3,4.097574,1,-0.590354,0.080351,-0.157606,4.097574,,4
ai,sg,2021Q3,-0.496590,3,2.224747,1,-0.580208,-0.385706,-0.523857,2.224747,,4
ai,sg,2021Q4,-0.390337,3,2.408358,1,-0.573224,-0.577402,-0.020386,2.408358,,4
ai,sg,2022Q1,-0.356463,3,1.380139,1,-0.553448,-0.321767,-0.194175,1.380139,,4
ai,sg,2022Q2,-0.182206,3,1.820804,1,-0.544038,0.144841,-0.147419,1.820804,,4
ai,sg,2022Q3,-0.409516,3,1.269973,1,-0.539407,-0.698873,0.009730,1.269973,,4
ai,sg,2022Q4,-0.309332,3,1.490305,1,-0.534628,-0.417905,0.024538,1.490305,,4
ai,sg,2023Q1,-0.299812,3,1.490305,1,-0.504045,-0.524043,0.128652,1.490305,,4
ai,sg,2023Q2,-0.039834,3,1.637193,1,-0.491326,-0.072097,0.443922,1.637193,,4
ai,sg,2023Q3,-0.223244,3,1.196528,1,-0.486107,-0.292662,0.109035,1.196528,,4
ai,sg,2023Q4,-0.208183,3,0.976196,1,-0.476256,-0.241464,0.093172,0.976196,,4
ai,sg,2024Q1,0.028214,3,,0,-0.453245,0.221782,0.316104,,,3
ai,sg,2024Q2,-0.029428,3,,0,-0.443540,0.119799,0.235458,,,3
ai,sg,2024Q3,-0.037381,3,,0,-0.434424,-0.284728,0.607011,,,3
ai,sg,2024Q4,-0.331739,3,,0,-0.426264,-0.887492,0.318540,,,3
biomed,hk,2015Q1,-0.274333,2,-0.637529,2,,-0.889800,0.341133,-0.705323,-0.569734,5
biomed,hk,2015Q2,-0.191957,2,-0.600807,2,,-0.772635,0.388721,-0.631879,-0.569734,5
biomed,hk,2015Q3,-0.144814,2,-0.741976,2,,-0.719699,0.430071,-0.914218,-0.569734,5
biomed,hk,2015Q4,-0.155393,2,-0.525556,2,,-0.893718,0.582932,-0.481378,-0.569734,5
biomed,hk,2016Q1,0.051564,2,-0.560472,2,,-0.487749,0.590877,-0.551210,-0.569734,5
biomed,hk,2016Q2,-0.007881,2,-0.551442,2,,-0.623209,0.607448,-0.533150,-0.569734,5
biomed,hk,2016Q3,-0.041480,2,-0.600807,2,,-0.632439,0.549479,-0.631879,-0.569734,5
biomed,hk,2016Q4,-0.012605,2,-0.492747,2,,-0.725392,0.700182,-0.415760,-0.569734,5
biomed,hk,2017Q1,-0.086132,2,-0.481911,2,,-0.758070,0.585805,-0.394087,-0.569734,5
biomed,hk,2017Q2,-0.137226,2,-0.236294,2,,-0.794503,0.520050,0.097147,-0.569734,5
biomed,hk,2017Q3,-0.127487,2,-0.274822,2,,-0.849176,0.594201,0.020091,-0.569734,5
biomed,hk,2017Q4,0.198101,3,-0.203484,2,0.772135,-1.032339,0.854507,0.162766,-0.569734,6
biomed,hk,2018Q1,0.275639,3,-0.503884,2,0.788456,-0.679978,0.718438,-0.438033,-0.569734,6
biomed,hk,2018Q2,0.280733,3,-0.483717,2,0.805144,-0.688705,0.725759,-0.397699,-0.569734,6
biomed,hk,2018Q3,0.270180,3,0.134404,2,0.827199,-0.827048,0.810388,0.701257,-0.432449,6
biomed,hk,2018Q4,0.334270,3,-0.035803,2,0.846828,-0.902305,1.058287,0.269320,-0.340925,6
biomed,hk,2019Q1,0.436847,3,0.085059,2,0.856973,-0.458729,0.912295,0.419520,-0.249402,6
biomed,hk,2019Q2,0.380735,3,0.148274,2,0.880719,-0.629853,0.891339,0.500188,-0.203640,6
biomed,hk,2019Q3,0.314240,3,0.352208,2,0.914316,-0.620430,0.648833,0.862293,-0.157878,6
biomed,hk,2019Q4,0.349600,3,0.327850,2,0.934975,-0.785334,0.899160,0.584769,0.070931,6
biomed,hk,2020Q1,0.528476,3,0.247939,2,0.997317,-0.405551,0.993663,0.379185,0.116693,6
biomed,hk,2020Q2,0.557697,3,0.461213,2,1.066202,-0.339172,0.946061,0.668448,0.253978,6
biomed,hk,2020Q3,0.461355,3,0.638216,2,1.124207,-0.687403,0.947261,0.885168,0.391263,6
biomed,hk,2020Q4,0.385451,3,0.792814,2,1.167435,-0.943232,0.932148,0.874032,0.711596,6
biomed,hk,2021Q1,0.581187,3,0.757009,2,1.240511,-0.532594,1.035644,0.665137,0.848881,6
biomed,hk,2021Q2,0.501969,3,1.035445,2,1.290208,-0.669901,0.885601,1.130485,0.940405,6
biomed,hk,2021Q3,0.498988,3,0.948338,2,1.322335,-0.770836,0.945464,0.635939,1.260738,6
biomed,hk,2021Q4,0.506553,3,0.986454,2,1.370930,-0.845579,0.994308,0.346075,1.626832,6
biomed,hk,2022Q1,0.723874,3,1.143887,2,1.475250,-0.386009,1.082379,0.569419,1.718356,6
biomed,hk,2022Q2,0.697364,3,1.449705,2,1.541710,-0.494768,1.045151,1.181054,1.718356,6
biomed,hk,2022Q3,0.665376,3,1.385751,2,1.614932,-0.655100,1.036297,0.961623,1.809879,6
biomed,hk,2022Q4,0.585918,3,1.277711,2,1.696169,-0.908077,0.969661,0.562495,1.992926,6
biomed,hk,2023Q1,0.793796,3,1.299684,2,1.765495,-0.388164,1.004058,0.606441,1.992926,6
biomed,hk,2023Q2,0.752274,3,1.357039,2,1.792770,-0.393597,0.857650,0.583867,2.130212,6
biomed,hk,2023Q3,0.782292,3,1.239061,2,1.809532,-0.530274,1.067620,0.210625,2.267497,6
biomed,hk,2023Q4,0.685443,3,1.602525,2,1.849378,-0.770460,0.977412,0.891791,2.313259,6
biomed,hk,2024Q1,0.897350,3,2.064203,2,1.915396,-0.198279,0.974934,1.769385,2.359021,5
biomed,hk,2024Q2,0.932905,3,2.328788,2,1.973989,-0.308559,1.133284,2.252794,2.404782,5
biomed,hk,2024Q3,0.844313,3,1.802341,2,2.033685,-0.522983,1.022238,1.154138,2.450544,5
biomed,hk,2024Q4,0.788825,3,2.154819,2,2.090219,-0.790675,1.066933,1.813331,2.496306,5
biomed,sg,2015Q1,-0.727749,2,-0.349239,1,,-0.569505,-0.885993,-0.349239,,4
biomed,sg,2015Q2,-0.773089,2,-0.605391,1,,-0.684659,-0.861519,-0.605391,,4
biomed,sg,2015Q3,-0.867999,2,-0.469941,1,,-0.624790,-1.111208,-0.469941,,4
biomed,sg,2015Q4,-0.863873,2,-0.106933,1,,-0.938968,-0.788777,-0.106933,,4
biomed,sg,2016Q1,-0.568056,2,-0.712246,1,,-0.391489,-0.744624,-0.712246,,4
biomed,sg,2016Q2,-0.671321,2,-0.038304,1,,-0.382775,-0.959867,-0.038304,,4
biomed,sg,2016Q3,-0.751818,2,-0.264658,1,,-0.505729,-0.997907,-0.264658,,4
biomed,sg,2016Q4,-0.749801,2,-0.334791,1,,-0.588502,-0.911099,-0.334791,,4
biomed,sg,2017Q1,-0.706963,2,-0.162618,1,,-0.630083,-0.783843,-0.162618,,4
biomed,sg,2017Q2,-0.748770,2,0.288583,1,,-0.768759,-0.728782,0.288583,,4
biomed,sg,2017Q3,-0.894909,2,-0.041315,1,,-0.882750,-0.907067,-0.041315,,4
biomed,sg,2017Q4,-0.151031,3,-0.261346,1,1.060027,-0.932930,-0.580188,-0.261346,,5
biomed,sg,2018Q1,-0.171399,3,0.431859,1,1.102226,-0.779314,-0.837108,0.431859,,5
biomed,sg,2018Q2,-0.123701,3,-0.077736,1,1.115606,-0.689534,-0.797173,-0.077736,,5
biomed,sg,2018Q3,-0.160774,3,0.376175,1,1.133691,-0.950674,-0.665338,0.376175,,5
biomed,sg,2018Q4,-0.195296,3,0.354803,1,1.139058,-0.941603,-0.783344,0.354803,,5
biomed,sg,2019Q1,0.001634,3,-0.492214,1,1.146336,-0.678064,-0.463369,-0.492214,,5
biomed,sg,2019Q2,-0.063054,3,0.222964,1,1.148321,-0.715424,-0.622059,0.222964,,5
biomed,sg,2019Q3,-0.025571,3,0.027916,1,1.168317,-0.644775,-0.600256,0.027916,,5
biomed,sg,2019Q4,-0.116691,3,0.028818,1,1.174493,-0.942935,-0.581632,0.028818,,5
biomed,sg,2020Q1,0.019278,3,0.365338,1,1.230145,-0.595267,-0.577045,0.365338,,5
biomed,sg,2020Q2,-0.073664,3,0.927307,1,1.283592,-0.624614,-0.879970,0.927307,,5
biomed,sg,2020Q3,-0.108677,3,0.596808,1,1.316968,-0.829646,-0.813355,0.596808,,5
biomed,sg,2020Q4,-0.124529,3,1.433290,1,1.364313,-1.089175,-0.648726,1.433290,,5
biomed,sg,2021Q1,0.022596,3,0.857775,1,1.400116,-0.762672,-0.569655,0.857775,,5
biomed,sg,2021Q2,0.010682,3,1.119044,1,1.436727,-0.857122,-0.547561,1.119044,,5
biomed,sg,2021Q3,-0.008110,3,1.473323,1,1.462900,-0.890914,-0.596315,1.473323,,5
biomed,sg,2021Q4,-0.116101,3,1.034162,1,1.510391,-1.099373,-0.759321,1.034162,,5
biomed,sg,2022Q1,0.184976,3,0.615470,1,1.537887,-0.689431,-0.293528,0.615470,,5
biomed,sg,2022Q2,0.086466,3,0.886672,1,1.568029,-0.736547,-0.572084,0.886672,,5
biomed,sg,2022Q3,0.081424,3,1.577168,1,1.592951,-0.928631,-0.420049,1.577168,,5
biomed,sg,2022Q4,0.075411,3,1.152154,1,1.627136,-0.999570,-0.401334,1.152154,,5
biomed,sg,2023Q1,0.254629,3,0.791856,1,1.661763,-0.708641,-0.189234,0.791856,,5
biomed,sg,2023Q2,0.262914,3,0.861989,1,1.683303,-0.707472,-0.187090,0.861989,,5
biomed,sg,2023Q3,0.279396,3,0.968543,1,1.696977,-0.659466,-0.199323,0.968543,,5
biomed,sg,2023Q4,0.158151,3,0.535704,1,1.703373,-0.976303,-0.252616,0.535704,,5
biomed,sg,2024Q1,0.343232,3,-0.647658,1,1.708299,-0.466650,-0.211953,-0.647658,,4
biomed,sg,2024Q2,0.302661,3,-0.515819,1,1.726311,-0.504573,-0.313756,-0.515819,,4
biomed,sg,2024Q3,0.332783,3,-0.340034,1,1.743293,-0.527955,-0.216990,-0.340034,,4
biomed,sg,2024Q4,0.166415,3,-0.383980,1,1.749101,-1.106162,-0.143693,-0.383980,,4
fintech,hk,2015Q1,0.794070,2,-1.449117,1,,1.626067,-0.037928,-1.449117,,4
fintech,hk,2015Q2,-0.674843,2,-1.485839,1,,3.644726,-4.994411,-1.485839,,4
fintech,hk,2015Q3,-0.233297,2,-1.430756,1,,-2.411256,1.944663,-1.430756,,4
fintech,hk,2015Q4,1.785365,2,-1.394034,1,,1.626067,1.944663,-1.394034,,4
fintech,hk,2016Q1,-0.233297,2,-1.467478,1,,-2.411256,1.944663,-1.467478,,4
fintech,hk,2016Q2,-3.702834,2,-1.394034,1,,-2.411256,-4.994411,-1.394034,,4
fintech,hk,2016Q3,1.495863,2,-1.234790,1,,1.914447,1.077279,-1.234790,,4
fintech,hk,2016Q4,1.459439,2,-0.679110,1,,2.130731,0.788148,-0.679110,,4
fintech,hk,2017Q1,-0.729209,2,-0.679110,1,,-0.759626,-0.698791,-0.679110,,4
fintech,hk,2017Q2,-0.958736,2,-0.697471,1,,-0.392597,-1.524874,-0.697471,,4
fintech,hk,2017Q3,0.628854,2,-0.752554,1,,1.626067,-0.368359,-0.752554,,4
fintech,hk,2017Q4,0.321485,3,-0.752554,1,-0.814727,1.222333,0.556848,-0.752554,,5
fintech,hk,2018Q1,0.143830,3,-0.770915,1,-0.813772,0.341460,0.903802,-0.770915,,5
fintech,hk,2018Q2,0.834244,3,-0.715832,1,-0.812448,2.971840,0.343340,-0.715832,,5
fintech,hk,2018Q3,0.362310,3,-0.734193,1,-0.810463,2.509229,-0.611838,-0.734193,,5
fintech,hk,2018Q4,0.065215,3,-0.752554,1,-0.809728,1.373733,-0.368359,-0.752554,,5
fintech,hk,2019Q1,-0.017769,3,-0.555087,1,-0.806346,1.121398,-0.368359,-0.555087,,5
fintech,hk,2019Q2,0.759618,3,-0.124931,1,-0.805244,2.130731,0.953368,-0.124931,,5
fintech,hk,2019Q3,0.548352,3,-0.051487,1,-0.805758,1.993096,0.457717,-0.051487,,5
fintech,hk,2019Q4,0.266568,3,-0.216736,1,-0.804582,0.616735,0.987550,-0.216736,,5
fintech,hk,2020Q1,0.231079,3,-0.180014,1,-0.800391,0.892010,0.601619,-0.180014,,5
fintech,hk,2020Q2,0.832647,3,-0.180014,1,-0.799436,2.298954,0.998423,-0.180014,,5
fintech,hk,2020Q3,0.442624,3,-0.253458,1,-0.797965,1.337688,0.788148,-0.253458,,5
fintech,hk,2020Q4,0.415868,3,-0.126432,1,-0.796789,1.167278,0.877114,-0.126432,,5
fintech,hk,2021Q1,0.055850,3,-0.108071,1,-0.792525,0.616735,0.343340,-0.108071,,5
fintech,hk,2021Q2,0.144981,3,-0.108071,1,-0.790908,0.768135,0.457717,-0.108071,,5
fintech,hk,2021Q3,-0.455676,3,-0.126432,1,-0.789437,0.253376,-0.830967,-0.126432,,5
fintech,hk,2021Q4,-0.328272,3,-0.181516,1,-0.785909,0.405478,-0.604385,-0.181516,,5
fintech,hk,2022Q1,-0.294025,3,-0.181516,1,-0.781130,0.445339,-0.546284,-0.181516,,5
fintech,hk,2022Q2,0.237516,3,-0.163155,1,-0.779586,0.504584,0.987550,-0.163155,,5
fintech,hk,2022Q3,0.105034,3,-0.163155,1,-0.774587,0.986005,0.103685,-0.163155,,5
fintech,hk,2022Q4,0.198548,3,-0.000908,1,-0.770838,1.193495,0.172986,-0.000908,,5
fintech,hk,2023Q1,0.057411,3,-0.055991,1,-0.764809,0.783111,0.153931,-0.055991,,5
fintech,hk,2023Q2,0.494017,3,-0.092713,1,-0.761060,1.711965,0.531146,-0.092713,,5
fintech,hk,2023Q3,-0.417233,3,-0.074352,1,-0.757972,0.554940,-1.048666,-0.074352,,5
fintech,hk,2023Q4,-0.375076,3,-0.074352,1,-0.751870,-0.209083,-0.164274,-0.074352,,5
fintech,hk,2024Q1,-0.289750,3,0.894816,1,-0.744886,0.128350,-0.252713,0.894816,,4
fintech,hk,2024Q2,0.213783,3,0.894816,1,-0.742093,1.201083,0.182360,0.894816,,4
fintech,hk,2024Q3,-0.089920,3,0.894816,1,-0.739446,0.231356,0.238331,0.894816,,4
fintech,hk,2024Q4,-0.422846,3,1.430633,1,-0.736799,-0.067004,-0.464736,1.430633,,4
fintech,sg,2015Q1,-0.975267,2,-0.382522,1,,1.442553,-3.393088,-0.382522,,3
fintech,sg,2015Q2,-0.233297,2,-0.455966,1,,-2.411256,1.944663,-0.455966,,3
fintech,sg,2015Q3,-0.674843,2,-0.088745,1,,3.644726,-4.994411,-0.088745,,3
fintech,sg,2015Q4,1.638183,2,-0.272356,1,,3.644726,-0.368359,-0.272356,,3
fintech,sg,2016Q1,-0.784210,2,-0.823187,1,,-1.200060,-0.368359,-0.823187,,3
fintech,sg,2016Q2,-3.702834,2,-0.419244,1,,-2.411256,-4.994411,-0.419244,,3
fintech,sg,2016Q3,2.794695,2,-0.198911,1,,3.644726,1.944663,-0.198911,,3
fintech,sg,2016Q4,-0.737933,2,-0.455966,1,,2.130731,-3.606596,-0.455966,,3
fintech,sg,2017Q1,0.413315,2,-0.566132,1,,0.616735,0.209895,-0.566132,,3
fintech,sg,2017Q2,-0.701895,2,-0.492688,1,,0.616735,-2.020525,-0.492688,,3
fintech,sg,2017Q3,-0.383095,2,-0.639577,1,,1.626067,-2.392258,-0.639577,,3
fintech,sg,2017Q4,-0.511580,3,-0.345800,1,-0.812595,-1.065484,0.343340,-0.345800,,4
fintech,sg,2018Q1,-0.355432,3,-0.823187,1,-0.809949,0.485084,-0.741432,-0.823187,,4
fintech,sg,2018Q2,0.097649,3,-0.492688,1,-0.808552,1.049308,0.052190,-0.492688,,4
fintech,sg,2018Q3,0.824445,3,-0.602854,1,-0.807523,1.914447,1.366409,-0.602854,,4
fintech,sg,2018Q4,0.080950,3,-0.382522,1,-0.804582,1.626067,-0.578634,-0.382522,,4
fintech,sg,2019Q1,-0.279778,3,-0.455966,1,-0.801568,0.760928,-0.798693,-0.455966,,4
fintech,sg,2019Q2,0.124422,3,-0.529410,1,-0.800318,0.616735,0.556848,-0.529410,,4
fintech,sg,2019Q3,-0.516392,3,-0.492688,1,-0.797083,0.457366,-1.209458,-0.492688,,4
fintech,sg,2019Q4,-0.347958,3,-0.529410,1,-0.796863,-0.209083,-0.037928,-0.529410,,4
fintech,sg,2020Q1,0.091502,3,-0.529410,1,-0.792672,1.250500,-0.183322,-0.529410,,4
fintech,sg,2020Q2,0.232749,3,-0.566132,1,-0.790761,1.626067,-0.137059,-0.566132,,4
fintech,sg,2020Q3,-0.129214,3,-0.896631,1,-0.789585,0.919534,-0.517591,-0.896631,,4
fintech,sg,2020Q4,0.253205,3,-0.896631,1,-0.787967,1.337688,0.209895,-0.896631,,4
fintech,sg,2021Q1,-0.226617,3,-0.749743,1,-0.785100,0.549447,-0.444196,-0.749743,,4
fintech,sg,2021Q2,0.530815,3,-0.749743,1,-0.785026,1.717822,0.659651,-0.749743,,4
fintech,sg,2021Q3,0.250288,3,-0.639577,1,-0.783409,1.222333,0.311941,-0.639577,,4
fintech,sg,2021Q4,0.022233,3,-0.896631,1,-0.782453,-0.464688,1.313839,-0.896631,,4
fintech,sg,2022Q1,0.052319,3,-0.933353,1,-0.781351,0.869070,0.069239,-0.933353,,4
fintech,sg,2022Q2,-0.144136,3,-0.125467,1,-0.780174,-0.209083,0.556848,-0.125467,,4
fintech,sg,2022Q3,-0.016758,3,-0.566132,1,-0.780468,-0.104218,0.834411,-0.566132,,4
fintech,sg,2022Q4,-0.001609,3,-0.455966,1,-0.777601,0.247465,0.525310,-0.455966,,4
fintech,sg,2023Q1,0.032976,3,-0.823187,1,-0.775469,0.199078,0.675319,-0.823187,,4
fintech,sg,2023Q2,-0.119741,3,-0.713021,1,-0.773337,0.238236,0.175879,-0.713021,,4
fintech,sg,2023Q3,-0.098651,3,-0.566132,1,-0.772382,0.690588,-0.214159,-0.566132,,4
fintech,sg,2023Q4,-0.162298,3,-0.859909,1,-0.769588,-0.104218,0.386910,-0.859909,,4
fintech,sg,2024Q1,-0.092934,3,,0,-0.766133,0.243420,0.243910,,,3
fintech,sg,2024Q2,-0.097065,3,,0,-0.765618,0.784958,-0.310536,,,3
fintech,sg,2024Q3,-0.181583,3,,0,-0.764883,0.357194,-0.137059,,,3
fintech,sg,2024Q4,-0.219540,3,,0,-0.763927,0.039975,0.065333,,,3
